o_cell_id,o_cell_x,o_cell_y,역사명,호선
다사63005850,963125,1958625,화랑대(서울여대입구),6호선
다사63006300,963125,1963125,불암산,4호선
다사63006325,963125,1963375,불암산,4호선
다사63006350,963125,1963625,불암산,4호선
다사63254275,963375,1942875,일원,3호선
다사63254300,963375,1943125,일원,3호선
다사63254350,963375,1943625,대청,3호선
다사63254375,963375,1943875,대청,3호선
다사63254400,963375,1944125,대청,3호선
다사63254450,963375,1944625,삼전,9호선(연장)
다사63254475,963375,1944875,삼전,9호선(연장)
다사63254600,963375,1946125,잠실새내,2호선
다사63254625,963375,1946375,잠실새내,2호선
다사63254800,963375,1948125,구의(광진구청),2호선
다사63254825,963375,1948375,구의(광진구청),2호선
다사63254850,963375,1948625,구의(광진구청),2호선
다사63254875,963375,1948875,구의(광진구청),2호선
다사63254900,963375,1949125,구의(광진구청),2호선
다사63254925,963375,1949375,구의(광진구청),2호선
다사63255100,963375,1951125,군자(능동),7호선
다사63255150,963375,1951625,중곡,7호선
다사63255175,963375,1951875,중곡,7호선
다사63255350,963375,1953625,사가정,7호선
다사63255425,963375,1954375,면목,7호선
다사63255825,963375,1958375,화랑대(서울여대입구),6호선
다사63255850,963375,1958625,화랑대(서울여대입구),6호선
다사63256350,963375,1963625,불암산,4호선
다사63256375,963375,1963875,불암산,4호선
다사63504200,963625,1942125,일원,3호선
다사63504275,963625,1942875,일원,3호선
다사63504325,963625,1943375,일원,3호선
다사63504375,963625,1943875,대청,3호선
다사63504450,963625,1944625,삼전,9호선(연장)
다사63504600,963625,1946125,잠실새내,2호선
다사63504625,963625,1946375,잠실새내,2호선
다사63504900,963625,1949125,구의(광진구청),2호선
다사63504925,963625,1949375,구의(광진구청),2호선
다사63504950,963625,1949625,아차산(어린이대공원후문),5호선
다사63504975,963625,1949875,아차산(어린이대공원후문),5호선
다사63505000,963625,1950125,아차산(어린이대공원후문),5호선
다사63505050,963625,1950625,아차산(어린이대공원후문),5호선
다사63505100,963625,1951125,아차산(어린이대공원후문),5호선
다사63505125,963625,1951375,중곡,7호선
다사63505150,963625,1951625,중곡,7호선
다사63505175,963625,1951875,중곡,7호선
다사63505350,963625,1953625,사가정,7호선
다사63505825,963625,1958375,화랑대(서울여대입구),6호선
다사63505850,963625,1958625,화랑대(서울여대입구),6호선
다사63754225,963875,1942375,일원,3호선
다사63754250,963875,1942625,일원,3호선
다사63754275,963875,1942875,일원,3호선
다사63754600,963875,1946125,잠실새내,2호선
다사63754625,963875,1946375,잠실새내,2호선
다사63754925,963875,1949375,구의(광진구청),2호선
다사63754950,963875,1949625,아차산(어린이대공원후문),5호선
다사63754975,963875,1949875,아차산(어린이대공원후문),5호선
다사63755000,963875,1950125,아차산(어린이대공원후문),5호선
다사63755050,963875,1950625,아차산(어린이대공원후문),5호선
다사63755075,963875,1950875,아차산(어린이대공원후문),5호선
다사63755100,963875,1951125,아차산(어린이대공원후문),5호선
다사63755350,963875,1953625,사가정,7호선
다사63755425,963875,1954375,면목,7호선
다사63755450,963875,1954625,면목,7호선
다사63755600,963875,1956125,망우,중앙선
다사64004275,964125,1942875,수서,3호선
다사64004325,964125,1943375,수서,3호선
다사64004425,964125,1944375,석촌고분,9호선(연장)
다사64004575,964125,1945875,잠실새내,2호선
다사64004900,964125,1949125,강변(동서울터미널),2호선
다사64005000,964125,1950125,아차산(어린이대공원후문),5호선
다사64005050,964125,1950625,아차산(어린이대공원후문),5호선
다사64005075,964125,1950875,아차산(어린이대공원후문),5호선
다사64005325,964125,1953375,사가정,7호선
다사64005350,964125,1953625,사가정,7호선
다사64005425,964125,1954375,면목,7호선
다사64005450,964125,1954625,면목,7호선
다사64005550,964125,1955625,망우,중앙선
다사64005575,964125,1955875,망우,중앙선
다사64005600,964125,1956125,망우,중앙선
다사64005625,964125,1956375,망우,중앙선
다사64005725,964125,1957375,봉화산(서울의료원),6호선
다사64005825,964125,1958375,봉화산(서울의료원),6호선
다사64254250,964375,1942625,수서,3호선
다사64254275,964375,1942875,수서,3호선
다사64254300,964375,1943125,수서,3호선
다사64254325,964375,1943375,수서,3호선
다사64254425,964375,1944375,석촌고분,9호선(연장)
다사64254450,964375,1944625,석촌고분,9호선(연장)
다사64254475,964375,1944875,석촌고분,9호선(연장)
다사64254525,964375,1945375,석촌고분,9호선(연장)
다사64254550,964375,1945625,석촌고분,9호선(연장)
다사64254575,964375,1945875,잠실(송파구청),8호선
다사64254625,964375,1946375,잠실(송파구청),8호선
다사64254800,964375,1948125,강변(동서울터미널),2호선
다사64254850,964375,1948625,강변(동서울터미널),2호선
다사64254875,964375,1948875,강변(동서울터미널),2호선
다사64255025,964375,1950375,아차산(어린이대공원후문),5호선
다사64255050,964375,1950625,아차산(어린이대공원후문),5호선
다사64255350,964375,1953625,사가정,7호선
다사64255375,964375,1953875,사가정,7호선
다사64255425,964375,1954375,면목,7호선
다사64255500,964375,1955125,망우,중앙선
다사64255525,964375,1955375,망우,중앙선
다사64255550,964375,1955625,망우,중앙선
다사64255575,964375,1955875,망우,중앙선
다사64255600,964375,1956125,망우,중앙선
다사64255650,964375,1956625,신내,6호선
다사64255675,964375,1956875,신내,6호선
다사64255800,964375,1958125,봉화산(서울의료원),6호선
다사64504250,964625,1942625,수서,3호선
다사64504275,964625,1942875,수서,3호선
다사64504300,964625,1943125,수서,3호선
다사64504325,964625,1943375,수서,3호선
다사64504350,964625,1943625,수서,3호선
다사64504400,964625,1944125,석촌고분,9호선(연장)
다사64504425,964625,1944375,석촌고분,9호선(연장)
다사64504450,964625,1944625,석촌고분,9호선(연장)
다사64504575,964625,1945875,잠실(송파구청),8호선
다사64504600,964625,1946125,잠실(송파구청),8호선
다사64504775,964625,1947875,강변(동서울터미널),2호선
다사64504875,964625,1948875,강변(동서울터미널),2호선
다사64504925,964625,1949375,광나루(장신대),5호선
다사64504950,964625,1949625,광나루(장신대),5호선
다사64505000,964625,1950125,광나루(장신대),5호선
다사64505525,964625,1955375,망우,중앙선
다사64505550,964625,1955625,망우,중앙선
다사64505575,964625,1955875,망우,중앙선
다사64505625,964625,1956375,양원,중앙선
다사64505675,964625,1956875,신내,6호선
다사64505700,964625,1957125,신내,6호선
다사64754250,964875,1942625,수서,3호선
다사64754325,964875,1943375,수서,3호선
다사64754350,964875,1943625,수서,3호선
다사64754375,964875,1943875,수서,3호선
다사64754425,964875,1944375,석촌고분,9호선(연장)
다사64754700,964875,1947125,잠실나루,2호선
다사64754825,964875,1948375,강변(동서울터미널),2호선
다사64754900,964875,1949125,광나루(장신대),5호선
다사64754925,964875,1949375,광나루(장신대),5호선
다사64754950,964875,1949625,광나루(장신대),5호선
다사64755000,964875,1950125,광나루(장신대),5호선
다사64755575,964875,1955875,양원,중앙선
다사64755600,964875,1956125,양원,중앙선
다사64755700,964875,1957125,신내,6호선
다사64755725,964875,1957375,신내,6호선
다사64755750,964875,1957625,신내,6호선
다사65004275,965125,1942875,수서,3호선
다사65004300,965125,1943125,수서,3호선
다사65004325,965125,1943375,수서,3호선
다사65004375,965125,1943875,수서,3호선
다사65004725,965125,1947375,잠실나루,2호선
다사65004925,965125,1949375,광나루(장신대),5호선
다사65004950,965125,1949625,광나루(장신대),5호선
다사65004975,965125,1949875,광나루(장신대),5호선
다사65005000,965125,1950125,광나루(장신대),5호선
다사65005575,965125,1955875,양원,중앙선
다사65005600,965125,1956125,양원,중앙선
다사65005625,965125,1956375,양원,중앙선
다사65005725,965125,1957375,신내,6호선
다사65005750,965125,1957625,신내,6호선
다사65005775,965125,1957875,신내,6호선
다사65254325,965375,1943375,수서,3호선
다사65254350,965375,1943625,수서,3호선
다사65254375,965375,1943875,송파,8호선
다사65254400,965375,1944125,송파,8호선
다사65254725,965375,1947375,잠실나루,2호선
다사65254925,965375,1949375,광나루(장신대),5호선
다사65254950,965375,1949625,광나루(장신대),5호선
다사65254975,965375,1949875,광나루(장신대),5호선
다사65255000,965375,1950125,광나루(장신대),5호선
다사65255575,965375,1955875,양원,중앙선
다사65255600,965375,1956125,양원,중앙선
다사65255625,965375,1956375,양원,중앙선
다사65255725,965375,1957375,신내,6호선
다사65255750,965375,1957625,신내,6호선
다사65504325,965625,1943375,가락시장,3호선
다사65504350,965625,1943625,가락시장,3호선
다사65504725,965625,1947375,잠실나루,2호선
다사65504975,965625,1949875,광나루(장신대),5호선
다사65505650,965625,1956625,양원,중앙선
다사65505725,965625,1957375,신내,6호선
다사65754275,965875,1942875,문정,8호선
다사65754325,965875,1943375,가락시장,3호선
다사65754450,965875,1944625,송파,8호선
다사65754750,965875,1947625,강동구청,8호선
다사65754775,965875,1947875,강동구청,8호선
다사65754800,965875,1948125,강동구청,8호선
다사65755650,965875,1956625,양원,중앙선
다사65755675,965875,1956875,양원,중앙선
다사66004250,966125,1942625,문정,8호선
다사66004275,966125,1942875,문정,8호선
다사66004450,966125,1944625,송파,8호선
다사66004475,966125,1944875,송파,8호선
다사66004525,966125,1945375,송파나루,9호선(연장)
다사66004750,966125,1947625,강동구청,8호선
다사66004775,966125,1947875,강동구청,8호선
다사66004800,966125,1948125,강동구청,8호선
다사66004875,966125,1948875,천호(풍납토성),5호선
다사66004900,966125,1949125,천호(풍납토성),5호선
다사66254075,966375,1940875,복정,8호선
다사66254100,966375,1941125,복정,8호선
다사66254275,966375,1942875,문정,8호선
다사66254500,966375,1945125,방이,5호선
다사66254750,966375,1947625,강동구청,8호선
다사66254775,966375,1947875,강동구청,8호선
다사66254800,966375,1948125,강동구청,8호선
다사66254875,966375,1948875,천호(풍납토성),5호선
다사66254900,966375,1949125,천호(풍납토성),5호선
다사66504200,966625,1942125,장지,8호선
다사66504550,966625,1945625,방이,5호선
다사66504750,966625,1947625,강동구청,8호선
다사66504775,966625,1947875,강동구청,8호선
다사66504875,966625,1948875,천호(풍납토성),5호선
다사66504900,966625,1949125,천호(풍납토성),5호선
다사66504925,966625,1949375,천호(풍납토성),5호선
다사66504975,966625,1949875,암사,8호선
다사66505000,966625,1950125,암사,8호선
다사66754125,966875,1941375,복정,8호선
다사66754300,966875,1943125,문정,8호선
다사66754550,966875,1945625,방이,5호선
다사66754750,966875,1947625,강동구청,8호선
다사66754775,966875,1947875,강동구청,8호선
다사66754900,966875,1949125,천호(풍납토성),5호선
다사66754925,966875,1949375,천호(풍납토성),5호선
다사66754975,966875,1949875,암사,8호선
다사66755000,966875,1950125,암사,8호선
다사66755025,966875,1950375,암사,8호선
다사66755050,966875,1950625,암사,8호선
다사67004050,967125,1940625,복정,8호선
다사67004075,967125,1940875,복정,8호선
다사67004225,967125,1942375,장지,8호선
다사67004300,967125,1943125,문정,8호선
다사67004325,967125,1943375,문정,8호선
다사67004725,967125,1947375,둔촌동,5호선
다사67004950,967125,1949625,암사,8호선
다사67004975,967125,1949875,암사,8호선
