CELL_ID,공원겹침비율
다사62506300,0.163
다사62754475,0.0
다사62754500,0.0
다사62754525,0.0
다사62754550,0.001
다사62754375,0.0
다사62754400,0.11
다사62754425,0.0
다사62754450,0.201
다사62754675,0.0
다사62754700,0.0
다사62754725,0.0
다사62754750,0.283
다사62754575,0.0
다사62754600,0.0
다사62754625,0.0
다사62754650,0.387
다사62754075,0.121
다사62754100,0.702
다사62754125,1.0
다사62754150,1.0
다사62753975,0.524
다사62754000,0.004
다사62754025,0.0
다사62754050,0.0
다사62754275,0.0
다사62754300,0.0
다사62754325,0.0
다사62754350,0.0
다사62754175,0.272
다사62754200,0.0
다사62754225,0.001
다사62754250,0.031
다사62504925,0.0
다사62504950,0.0
다사62504975,0.274
다사62505000,0.836
다사62504825,0.0
다사62504850,0.0
다사62504875,0.0
다사62504900,0.0
다사62505125,0.0
다사62505150,0.005
다사62505175,0.165
다사62505200,0.167
다사62505025,0.241
다사62505050,0.0
다사62505075,0.0
다사62505100,0.0
다사62504525,0.0
다사62504550,0.369
다사62504575,0.38
다사62504600,0.0
다사62504425,0.0
다사62504450,0.125
다사62504475,0.0
다사62504500,0.0
다사62504725,0.0
다사62504750,0.475
다사62504775,0.067
다사62504800,0.0
다사62504625,0.0
다사62504650,0.177
다사62504675,0.0
다사62504700,0.0
다사62505725,0.0
다사62505750,0.028
다사62505775,0.0
다사62505800,0.0
다사62505625,0.0
다사62505650,0.0
다사62505675,0.0
다사62505700,0.0
다사62505925,0.0
다사62505950,0.0
다사62505975,0.0
다사62506000,0.253
다사62505825,0.0
다사62505850,0.0
다사62505875,0.0
다사62505900,0.0
다사62505325,0.086
다사62505350,0.261
다사62505375,0.246
다사62505400,0.001
다사62505225,0.041
다사62505250,0.016
다사62505275,0.06
다사62505300,0.067
다사62505525,0.0
다사62505550,0.0
다사62505575,0.0
다사62505600,0.0
다사62505425,0.0
다사62505450,0.0
다사62505475,0.0
다사62505500,0.0
다사62256175,0.0
다사62256200,0.0
다사62256225,0.0
다사62256250,0.0
다사62256075,0.025
다사62256100,0.028
다사62256125,0.0
다사62256150,0.0
다사62256375,1.0
다사62256400,1.0
다사62256425,1.0
다사62256450,1.0
다사62256275,0.074
다사62256300,0.992
다사62256325,0.953
다사62256350,1.0
다사62255775,0.0
다사62255800,0.0
다사62255825,0.0
다사62255850,0.0
다사62255675,0.053
다사62255700,0.073
다사62255725,0.248
다사62255750,0.048
다사62255975,0.086
다사62256000,0.072
다사62256025,0.0
다사62256050,0.218
다사62255875,0.0
다사62255900,0.0
다사62255925,0.0
다사62255950,0.0
다사62504125,1.0
다사62504150,0.994
다사62504175,0.209
다사62504200,0.0
다사62504025,0.465
다사62504050,0.17
다사62504075,0.0
다사62504100,0.128
다사62504325,0.095
다사62504350,0.088
다사62504375,0.0
다사62504400,0.107
다사62504225,0.093
다사62504250,0.08
다사62504275,0.0
다사62504300,0.0
다사62256575,1.0
다사62256600,0.632
다사62256625,0.0
다사62503800,0.418
다사62256475,1.0
다사62256500,1.0
다사62256525,1.0
다사62256550,1.0
다사62503925,0.564
다사62503950,0.684
다사62503975,0.67
다사62504000,0.147
다사62503825,0.549
다사62503850,0.0
다사62503875,0.255
다사62503900,1.0
다사62254575,0.149
다사62254600,0.0
다사62254625,0.0
다사62254650,0.347
다사62254475,0.0
다사62254500,0.0
다사62254525,0.0
다사62254550,0.16
다사62254775,0.437
다사62254800,0.0
다사62254825,0.0
다사62254850,0.0
다사62254675,0.015
다사62254700,0.0
다사62254725,0.0
다사62254750,0.314
다사62254175,0.0
다사62254200,0.0
다사62254225,0.0
다사62254250,0.0
다사62254075,0.018
다사62254100,0.008
다사62254125,0.968
다사62254150,0.493
다사62254375,0.056
다사62254400,0.158
다사62254425,0.147
다사62254450,0.138
다사62254275,0.0
다사62254300,0.0
다사62254325,0.0
다사62254350,0.0
다사62255375,0.059
다사62255400,0.227
다사62255425,0.074
다사62255450,0.0
다사62255275,0.0
다사62255300,0.0
다사62255325,0.0
다사62255350,0.0
다사62255575,0.04
다사62255600,0.107
다사62255625,0.108
다사62255650,0.125
다사62255475,0.0
다사62255500,0.0
다사62255525,0.0
다사62255550,0.0
다사62254975,0.112
다사62255000,0.001
다사62255025,0.0
다사62255050,0.0
다사62254875,0.0
다사62254900,0.0
다사62254925,0.0
다사62254950,0.0
다사62255175,0.052
다사62255200,0.209
다사62255225,0.0
다사62255250,0.0
다사62255075,0.0
다사62255100,0.006
다사62255125,0.111
다사62255150,0.143
다사62005825,0.0
다사62005850,0.0
다사62005875,0.0
다사62005900,0.0
다사62005725,0.024
다사62005750,0.0
다사62005775,0.033
다사62005800,0.096
다사62006025,0.0
다사62006050,0.0
다사62006075,0.0
다사62006100,0.527
다사62005925,0.0
다사62005950,0.0
다사62005975,0.0
다사62006000,0.0
다사62005425,0.095
다사62005450,0.171
다사62005475,0.144
다사62005500,0.118
다사62005325,0.046
다사62005350,0.0
다사62005375,0.0
다사62005400,0.0
다사62005625,0.315
다사62005650,0.24
다사62005675,0.244
다사62005700,0.29
다사62005525,0.027
다사62005550,0.0
다사62005575,0.058
다사62005600,0.262
다사62253750,0.078
다사62253800,0.236
다사62253825,0.805
다사62253850,0.0
다사62006525,1.0
다사62006550,1.0
다사62006575,1.0
다사62006600,0.457
다사62253975,0.143
다사62254000,0.583
다사62254025,0.94
다사62254050,0.788
다사62253875,0.155
다사62253900,0.964
다사62253925,0.998
다사62253950,0.692
다사62006225,0.0
다사62006250,0.0
다사62006275,0.0
다사62006300,0.231
다사62006125,0.0
다사62006150,0.0
다사62006175,0.0
다사62006200,0.0
다사62006425,1.0
다사62006450,1.0
다사62006475,1.0
다사62006500,1.0
다사62006325,0.101
다사62006350,0.79
다사62006375,1.0
다사62006400,1.0
다사62004225,0.0
다사62004250,0.0
다사62004275,0.0
다사62004300,0.0
다사62004125,0.844
다사62004150,0.006
다사62004175,0.0
다사62004200,0.0
다사62004425,0.04
다사62004450,0.09
다사62004475,0.061
다사62004500,0.0
다사62004325,0.0
다사62004350,0.109
다사62004375,0.205
다사62004400,0.098
다사62003825,0.953
다사62003850,0.004
다사62003875,0.0
다사62003900,0.638
다사62003725,0.326
다사62003750,0.906
다사62003775,0.645
다사62003800,0.621
다사62004025,0.339
다사62004050,0.668
다사62004075,0.547
다사62004100,0.091
다사62003925,1.0
다사62003950,0.588
다사62003975,0.0
다사62004000,0.206
다사62005025,0.0
다사62005050,0.0
다사62005075,0.05
다사62005100,0.223
다사62004925,0.0
다사62004950,0.0
다사62004975,0.0
다사62005000,0.0
다사62005225,0.0
다사62005250,0.0
다사62005275,0.0
다사62005300,0.194
다사62005125,0.006
다사62005150,0.0
다사62005175,0.0
다사62005200,0.0
다사62004625,0.0
다사62004650,0.055
다사62004675,0.151
다사62004700,0.0
다사62004525,0.0
다사62004550,0.0
다사62004575,0.001
다사62004600,0.0
다사62004825,0.0
다사62004850,0.0
다사62004875,0.0
다사62004900,0.0
다사62004725,0.0
다사62004750,0.085
다사62004775,0.766
다사62004800,0.0
다사61755575,0.0
다사61755600,0.0
다사61755625,0.0
다사61755650,0.0
다사61755475,0.0
다사61755500,0.0
다사61755525,0.0
다사61755550,0.0
다사61755775,0.0
다사61755800,0.059
다사61755825,0.135
다사61755850,0.0
다사61755675,0.0
다사61755700,0.002
다사61755725,0.099
다사61755750,0.0
다사61755175,0.0
다사61755200,0.0
다사61755225,0.0
다사61755250,0.0
다사61755075,0.32
다사61755100,0.008
다사61755125,0.0
다사61755150,0.0
다사61755375,0.001
다사61755400,0.0
다사61755425,0.282
다사61755450,0.186
다사61755275,0.0
다사61755300,0.0
다사61755325,0.0
다사61755350,0.174
다사61756375,1.0
다사61756400,1.0
다사61756425,1.0
다사61756450,1.0
다사61756275,0.0
다사61756300,0.0
다사61756325,0.447
다사61756350,0.875
다사61756575,1.0
다사61756600,0.744
다사62003675,0.021
다사62003700,0.123
다사61756475,1.0
다사61756500,0.929
다사61756525,1.0
다사61756550,1.0
다사61755975,0.0
다사61756000,0.331
다사61756025,0.042
다사61756050,0.0
다사61755875,0.0
다사61755900,0.0
다사61755925,0.0
다사61755950,0.0
다사61756175,0.0
다사61756200,0.0
다사61756225,0.0
다사61756250,0.0
다사61756075,0.0
다사61756100,0.091
다사61756125,0.0
다사61756150,0.0
다사61753975,0.239
다사61754000,0.781
다사61754025,0.971
다사61754050,0.836
다사61753875,0.0
다사61753900,0.361
다사61753925,0.216
다사61753950,0.139
다사61754175,0.0
다사61754200,0.0
다사61754225,0.0
다사61754250,0.324
다사61754075,0.934
다사61754100,0.591
다사61754125,0.501
다사61754150,0.0
다사61506525,1.0
다사61506550,1.0
다사61506575,1.0
다사61506600,0.862
다사61506425,0.908
다사61506450,1.0
다사61506475,0.753
다사61506500,0.572
다사61753775,1.0
다사61753800,1.0
다사61753825,1.0
다사61753850,0.498
다사61753675,0.263
다사61753700,0.348
다사61753725,0.063
다사61753750,0.906
다사61754775,0.77
다사61754800,0.089
다사61754825,0.0
다사61754850,0.0
다사61754675,0.282
다사61754700,0.0
다사61754725,0.0
다사61754750,0.0
다사61754975,0.0
다사61755000,0.0
다사61755025,0.0
다사61755050,0.201
다사61754875,0.0
다사61754900,0.0
다사61754925,0.0
다사61754950,0.0
다사61754375,0.024
다사61754400,0.119
다사61754425,0.0
다사61754450,0.0
다사61754275,0.035
다사61754300,0.0
다사61754325,0.116
다사61754350,0.269
다사61754575,0.461
다사61754600,0.405
다사61754625,0.312
다사61754650,0.361
다사61754475,0.063
다사61754500,0.112
다사61754525,0.12
다사61754550,0.096
다사61505325,0.389
다사61505350,0.896
다사61505375,0.723
다사61505400,0.467
다사61505225,0.0
다사61505250,0.145
다사61505275,0.39
다사61505300,0.021
다사61505525,0.0
다사61505550,0.0
다사61505575,0.0
다사61505600,0.0
다사61505425,0.078
다사61505450,0.0
다사61505475,0.0
다사61505500,0.0
다사61504925,0.0
다사61504950,0.0
다사61504975,0.0
다사61505000,0.0
다사61504825,0.0
다사61504850,0.0
다사61504875,0.0
다사61504900,0.0
다사61505125,0.0
다사61505150,0.0
다사61505175,0.0
다사61505200,0.0
다사61505025,0.186
다사61505050,0.514
다사61505075,0.18
다사61505100,0.0
다사61506125,0.161
다사61506150,0.0
다사61506175,0.0
다사61506200,0.0
다사61506025,0.01
다사61506050,0.0
다사61506075,0.024
다사61506100,0.101
다사61506325,0.63
다사61506350,1.0
다사61506375,0.995
다사61506400,0.707
다사61506225,0.201
다사61506250,0.029
다사61506275,0.0
다사61506300,0.0
다사61505725,0.009
다사61505750,0.0
다사61505775,0.0
다사61505800,0.0
다사61505625,0.0
다사61505650,0.0
다사61505675,0.0
다사61505700,0.0
다사61505925,0.0
다사61505950,0.0
다사61505975,0.011
다사61506000,0.344
다사61505825,0.0
다사61505850,0.0
다사61505875,0.0
다사61505900,0.0
다사61503725,0.044
다사61503750,0.728
다사61503775,1.0
다사61503800,1.0
다사61256600,0.261
다사61503650,0.013
다사61503675,0.737
다사61503700,0.768
다사61503925,0.0
다사61503950,0.0
다사61503975,0.385
다사61504000,0.36
다사61503825,1.0
다사61503850,0.775
다사61503875,0.011
다사61503900,0.0
다사61256300,0.144
다사61256325,0.104
다사61256350,0.223
다사61256375,0.068
다사61256200,0.0
다사61256225,0.046
다사61256250,0.01
다사61256275,0.0
다사61256500,0.64
다사61256525,0.985
다사61256550,0.834
다사61256575,0.833
다사61256400,0.731
다사61256425,1.0
다사61256450,0.98
다사61256475,0.148
다사61504525,0.0
다사61504550,0.0
다사61504575,0.013
다사61504600,0.099
다사61504425,0.0
다사61504450,0.0
다사61504475,0.0
다사61504500,0.0
다사61504725,0.0
다사61504750,0.0
다사61504775,0.405
다사61504800,0.328
다사61504625,0.117
다사61504650,0.155
다사61504675,0.091
다사61504700,0.0
다사61504125,0.097
다사61504150,0.0
다사61504175,0.0
다사61504200,0.0
다사61504025,0.767
다사61504050,0.505
다사61504075,0.942
다사61504100,0.946
다사61504325,0.268
다사61504350,0.068
다사61504375,0.0
다사61504400,0.0
다사61504225,0.0
다사61504250,0.565
다사61504275,0.299
다사61504300,0.039
다사61255100,0.0
다사61255125,0.0
다사61255150,0.0
다사61255175,0.0
다사61255000,0.136
다사61255025,0.557
다사61255050,0.016
다사61255075,0.0
다사61255300,0.171
다사61255325,0.482
다사61255350,0.502
다사61255375,0.133
다사61255200,0.0
다사61255225,0.076
다사61255250,0.869
다사61255275,0.841
다사61254700,0.0
다사61254725,0.0
다사61254750,0.0
다사61254775,0.032
다사61254600,0.0
다사61254625,0.0
다사61254650,0.0
다사61254675,0.034
다사61254900,0.0
다사61254925,0.0
다사61254950,0.0
다사61254975,0.0
다사61254800,0.545
다사61254825,0.0
다사61254850,0.0
다사61254875,0.0
다사61255900,0.0
다사61255925,0.0
다사61255950,0.0
다사61255975,0.0
다사61255800,0.0
다사61255825,0.0
다사61255850,0.0
다사61255875,0.0
다사61256100,0.069
다사61256125,0.001
다사61256150,0.0
다사61256175,0.0
다사61256000,0.0
다사61256025,0.0
다사61256050,0.035
다사61256075,0.148
다사61255500,0.0
다사61255525,0.0
다사61255550,0.0
다사61255575,0.0
다사61255400,0.259
다사61255425,0.0
다사61255450,0.0
다사61255475,0.0
다사61255700,0.0
다사61255725,0.0
다사61255750,0.0
다사61255775,0.0
다사61255600,0.0
다사61255625,0.0
다사61255650,0.0
다사61255675,0.0
다사61006450,0.716
다사61006475,0.0
다사61006500,0.615
다사61006525,0.748
다사61006350,0.0
다사61006375,0.0
다사61006400,0.14
다사61006425,0.595
다사61253700,1.0
다사61253725,0.28
다사61253750,0.036
다사61253775,0.448
다사61006550,0.155
다사61006575,0.035
다사61253650,0.0
다사61253675,0.809
다사61006050,0.608
다사61006075,0.0
다사61006100,0.062
다사61006125,0.0
다사61005950,0.074
다사61005975,0.013
다사61006000,0.0
다사61006025,0.0
다사61006250,0.0
다사61006275,0.0
다사61006300,0.011
다사61006325,0.0
다사61006150,0.0
다사61006175,0.0
다사61006200,0.0
다사61006225,0.0
다사61254300,0.065
다사61254325,0.382
다사61254350,0.057
다사61254375,0.0
다사61254200,0.0
다사61254225,0.0
다사61254250,0.126
다사61254275,0.291
다사61254500,0.0
다사61254525,0.0
다사61254550,0.0
다사61254575,0.0
다사61254400,0.254
다사61254425,0.0
다사61254450,0.0
다사61254475,0.0
다사61253900,0.0
다사61253925,0.0
다사61253950,0.0
다사61253975,0.0
다사61253800,0.685
다사61253825,0.884
다사61253850,1.0
다사61253875,0.576
다사61254100,0.758
다사61254125,0.0
다사61254150,0.0
다사61254175,0.0
다사61254000,0.0
다사61254025,0.005
다사61254050,0.228
다사61254075,1.0
다사61004850,0.0
다사61004875,0.0
다사61004900,0.0
다사61004925,0.0
다사61004750,0.0
다사61004775,0.0
다사61004800,0.264
다사61004825,0.045
다사61005050,0.0
다사61005075,0.0
다사61005100,0.0
다사61005125,0.0
다사61004950,0.0
다사61004975,0.0
다사61005000,0.22
다사61005025,0.302
다사61004450,0.0
다사61004475,0.0
다사61004500,0.0
다사61004525,0.0
다사61004350,0.003
다사61004375,0.0
다사61004400,0.009
다사61004425,0.0
다사61004650,0.0
다사61004675,0.0
다사61004700,0.086
다사61004725,0.0
다사61004550,0.0
다사61004575,0.0
다사61004600,0.0
다사61004625,0.0
다사61005650,0.0
다사61005675,0.0
다사61005700,0.0
다사61005725,0.0
다사61005550,0.0
다사61005575,0.392
다사61005600,0.72
다사61005625,0.227
다사61005850,0.0
다사61005875,0.0
다사61005900,0.0
다사61005925,0.0
다사61005750,0.0
다사61005775,0.0
다사61005800,0.0
다사61005825,0.0
다사61005250,0.072
다사61005275,0.0
다사61005300,0.0
다사61005325,0.0
다사61005150,0.0
다사61005175,0.0
다사61005200,0.0
다사61005225,0.075
다사61005450,0.0
