segment_id,출처,이름_도경,이름_동관,이름_진숙,이름_수진,이용자수_도경,누적기록_도경,거리km_도경,경사_도경,도시_도경,이용자수_동관,누적기록_동관,거리km_동관,경사_동관,이용자수_진숙,누적기록_진숙,경사_진숙,거리km_진숙,이용자수_수진,누적기록_수진,거리km_수진,경사_수진,시작_위도,시작_경도,끝_위도,끝_경도
21202028,동관+진숙 파일에 존재,,진옥자전거캠프-서울둘레길3구간(해맞이광장-상일쉼터)(JOBC),진옥자전거캠프-서울둘레길3구간(해맞이광장-상일쉼터)(JOBC),,,,,,,1537.0,7367.0,1.62,-1.4,1537.0,7367.0,-1.4,1.615,,,,,37.52858,127.15266,37.538757,127.16274
21239045,도경+진숙+수진 파일에 존재,달리기,,달리기,달리기,6971.0,29481.0,1.96,-0.3,Gangseo-gu,,,,,,,-0.3,1.955,6971.0,29485.0,1.96,-0.3,37.554401,126.875625,37.539597,126.886288
21239097,네 파일 모두 존재,용괴,용괴,용괴,용괴,273.0,2122.0,0.36,9.4,Yangcheon-gu,273.0,2122.0,0.36,9.4,,,9.4,0.357,274.0,2123.0,0.36,9.4,37.541307,126.876616,37.54308,126.877102
21262595,네 파일 모두 존재,Outside SORI park,Outside SORI park,Outside SORI park,Outside SORI park,474.0,12053.0,0.8,-0.0,Songpa-gu,474.0,12042.0,0.8,-0.0,,,-0.0,0.802,474.0,12062.0,0.8,-0.0,37.482712,127.120599,37.482607,127.121073
21311249,동관 파일에만 존재,,TRB - 고구려정입구 아차산 버티컬,,,,,,,,3296.0,10052.0,1.07,9.5,,,,,,,,,37.558846,127.102701,37.566848,127.102752
21312987,네 파일 모두 존재,TRB - 북한산 향로봉 버티컬,TRB - 북한산 향로봉 버티컬,TRB - 북한산 향로봉 버티컬,TRB - 북한산 향로봉 버티컬,1470.0,2669.0,0.19,38.7,Jongno-gu,1474.0,2667.0,0.19,38.7,,,38.7,0.19,1470.0,2669.0,0.19,38.7,37.62407,126.951526,37.62535,126.951654
21385315,도경+진숙+수진 파일에 존재,진옥자전거캠프-서울둘레길2구간(사각정갈림길-아차.용마봉갈림길)(JOBC),,진옥자전거캠프-서울둘레길2구간(사각정갈림길-아차.용마봉갈림길)(JOBC),진옥자전거캠프-서울둘레길2구간(사각정갈림길-아차.용마봉갈림길)(JOBC),2620.0,5417.0,1.48,6.8,Jungnang-gu,,,,,2620.0,5417.0,6.8,1.481,2620.0,5417.0,1.48,6.8,37.58417,127.106604,37.573868,127.100958
21418147,도경+수진 파일에 존재,진옥자전거캠프-망우산(망우오작교-순환로입구)(JOBC),,,진옥자전거캠프-망우산(망우오작교-순환로입구)(JOBC),2439.0,6966.0,0.34,8.4,Jungnang-gu,,,,,,,,,2439.0,6966.0,0.3416,8.4,37.600548,127.113835,37.598055,127.114912
21426894,도경+동관+수진 파일에 존재,진옥자전거캠프-용마산(깔딱계단)(JOBC),진옥자전거캠프-용마산(깔딱계단)(JOBC),,진옥자전거캠프-용마산(깔딱계단)(JOBC),696.0,1309.0,0.39,33.8,Jungnang-gu,696.0,1309.0,0.39,33.8,,,,,696.0,1309.0,0.39,33.8,37.571677,127.089034,37.570436,127.092507
21490001,도경+동관+수진 파일에 존재,YNRA_Pureun Loop,YNRA_Pureun Loop,,YNRA_Pureun Loop,144.0,1788.0,1.3,0.1,Guro-gu,144.0,1788.0,1.3,0.1,,,,,144.0,1788.0,1.3,0.1,37.484431,126.823912,37.484344,126.824093
21490050,도경+동관+수진 파일에 존재,YNRA_Pureun Loop A,YNRA_Pureun Loop A,,YNRA_Pureun Loop A,192.0,4186.0,1.3,0.2,Guro-gu,192.0,4184.0,1.3,0.2,,,,,192.0,4186.0,1.3,0.2,37.484422,126.823733,37.484359,126.823488
21610694,네 파일 모두 존재,삼육대 트랙,삼육대 트랙,삼육대 트랙,삼육대 트랙,81.0,1694.0,0.87,0.0,Nowon-gu,81.0,1694.0,0.87,0.0,81.0,1694.0,0.0,0.87,81.0,1699.0,0.8703,0.0,37.641801,127.107578,37.641738,127.107597
21612765,네 파일 모두 존재,서울식물원(CW#02),서울식물원(CW#02),서울식물원(CW#02),서울식물원(CW#02),1435.0,13247.0,1.52,0.2,Gangseo-gu,1434.0,13246.0,1.52,0.2,1434.0,13244.0,0.2,1.521,1435.0,13255.0,1.52,0.2,37.567504,126.832051,37.567485,126.832064
21639026,동관 파일에만 존재,,진옥자전거캠프-도봉산(천축사.석굴암갈림길-자은봉)(JOBC),,,,,,,,1192.0,1688.0,0.32,54.2,,,,,,,,,37.696284,127.016588,37.698614,127.015441
21694739,네 파일 모두 존재,Inwangsan-ro Descent,Inwangsan-ro Descent,Inwangsan-ro Descent,Inwangsan-ro Descent,1000.0,1885.0,0.75,-8.9,Jongno-gu,1000.0,1885.0,0.75,-8.9,1000.0,1884.0,-8.9,0.749,1000.0,1887.0,0.75,-8.9,37.579834,126.962338,37.574966,126.967393
21703067,동관 파일에만 존재,,진옥자전거캠프-수락산(수락산역-도솔봉)(JOBC),,,,,,,,25.0,26.0,3.29,12.9,,,,,,,,,37.678213,127.057781,37.692247,127.084665
21703138,도경+동관+수진 파일에 존재,진옥자전거캠프-수락산(수락터널-도솔봉)(JOBC),진옥자전거캠프-수락산(수락터널-도솔봉)(JOBC),,진옥자전거캠프-수락산(수락터널-도솔봉)(JOBC),154.0,185.0,1.36,16.9,Nowon-gu,154.0,185.0,1.36,16.9,,,,,154.0,185.0,1.3564,16.9,37.683244,127.073404,37.690617,127.084012
21703236,네 파일 모두 존재,진옥자전거캠프-수락산(도솔봉-수락산주봉)(JOBC),진옥자전거캠프-수락산(도솔봉-수락산주봉)(JOBC),진옥자전거캠프-수락산(도솔봉-수락산주봉)(JOBC),진옥자전거캠프-수락산(도솔봉-수락산주봉)(JOBC),1939.0,3917.0,0.98,12.8,Nowon-gu,1939.0,3917.0,0.98,12.8,1939.0,3917.0,12.8,0.983,1939.0,3917.0,0.9834,12.8,37.69117,127.084576,37.69819,127.081225
21711388,도경+동관+수진 파일에 존재,보마코스 1.8K,보마코스 1.8K,,보마코스 1.8K,65.0,2181.0,1.78,0.0,Dongjak-gu,65.0,2181.0,1.78,0.0,,,,,65.0,2181.0,1.78,0.0,37.491711,126.92013,37.491757,126.920049
21731417,도경+수진 파일에 존재,진옥자전거캠프-수락산(수락골-염불사)(JOBC),,,진옥자전거캠프-수락산(수락골-염불사)(JOBC),358.0,883.0,0.66,5.2,Nowon-gu,,,,,,,,,358.0,883.0,0.6568999999999999,5.2,37.681988,127.058586,37.683865,127.06509
21752485,진숙 파일에만 존재,,,진옥자전거캠프-수락산(수락골-수락터널)(JOBC),,,,,,,,,,,301.0,563.0,6.5,0.986,,,,,37.68222,127.059646,37.685851,127.069009
21752518,네 파일 모두 존재,진옥자전거캠프-수락산(깔딱계단입구-주봉-도솔봉갈림길)(JOBC),진옥자전거캠프-수락산(깔딱계단입구-주봉-도솔봉갈림길)(JOBC),진옥자전거캠프-수락산(깔딱계단입구-주봉-도솔봉갈림길)(JOBC),진옥자전거캠프-수락산(깔딱계단입구-주봉-도솔봉갈림길)(JOBC),125.0,326.0,2.21,6.7,Nowon-gu,125.0,326.0,2.21,6.7,125.0,326.0,6.7,2.215,125.0,326.0,2.2147,6.7,37.694913,127.076675,37.692457,127.084715
21760219,도경+동관+수진 파일에 존재,[돼지런] 연세대학교 대운동장 트랙,[돼지런] 연세대학교 대운동장 트랙,,[돼지런] 연세대학교 대운동장 트랙,4568.0,80320.0,3.0,0.1,Seodaemun-gu,4567.0,80267.0,3.0,0.1,,,,,4568.0,80328.0,3.0,0.1,37.562825,126.933436,37.562572,126.933189
21761338,진숙 파일에만 존재,,,돼지런 스페셜 : 김승현 PICK,,,,,,,,,,,,,0.1,2.832,,,,,37.518229,127.126048,37.518189,127.12599
21770507,동관 파일에만 존재,,Beacon climb,,,,,,,,466.0,637.0,0.81,18.6,,,,,,,,,37.576913,126.951659,37.576816,126.947161
21780875,네 파일 모두 존재,진옥자전거캠프-관악산(낙성대구간)(JOBC),진옥자전거캠프-관악산(낙성대구간)(JOBC),진옥자전거캠프-관악산(낙성대구간)(JOBC),진옥자전거캠프-관악산(낙성대구간)(JOBC),1687.0,3316.0,1.2,15.1,Gwanak-gu,1687.0,3316.0,1.2,15.1,1687.0,3316.0,15.1,1.197,1687.0,3316.0,1.2,15.1,37.451958,126.967995,37.445418,126.96444
21788484,동관 파일에만 존재,,안양천(철산대교to광명대교),,,,,,,,7009.0,37538.0,0.98,0.3,,,,,,,,,37.475897,126.877672,37.484057,126.873612
21788497,동관 파일에만 존재,,안양천(광명대교to철산대교),,,,,,,,6081.0,40160.0,0.96,-0.3,,,,,,,,,37.484019,126.873614,37.475869,126.877668
21788552,네 파일 모두 존재,진옥자전거캠프-관악산(낙성대갈림길-연주대-낙성대갈림길)(JOBC),진옥자전거캠프-관악산(낙성대갈림길-연주대-낙성대갈림길)(JOBC),진옥자전거캠프-관악산(낙성대갈림길-연주대-낙성대갈림길)(JOBC),진옥자전거캠프-관악산(낙성대갈림길-연주대-낙성대갈림길)(JOBC),225.0,476.0,5.12,0.0,Gwanak-gu,225.0,476.0,5.12,0.0,,,0.0,5.122,225.0,476.0,5.12,0.0,37.461426,126.97046,37.461494,126.970566
21788621,동관 파일에만 존재,,진옥자전거캠프-(고덕동-암사정수장)(JOBC),,,,,,,,22.0,34.0,3.0,0.8,,,,,,,,,37.563243,127.172262,37.56111,127.140944
21788637,도경 파일에만 존재,진옥자전거캠프-(고덕동-암사정수장입구)(JOBC),,,,89.0,462.0,2.45,0.6,Gangdong-gu,,,,,,,,,,,,,37.56236,127.170523,37.559252,127.144213
21798815,동관 파일에만 존재,,End of the river track (2km),,,,,,,,452.0,3096.0,2.07,-0.2,,,,,,,,,37.645289,126.921011,37.650423,126.899919
21806672,도경+동관+수진 파일에 존재,안양천 코스,안양천 코스,,안양천 코스,202.0,820.0,5.4,0.0,Geumcheon-gu,202.0,820.0,5.4,0.0,,,,,202.0,820.0,5.4,0.0,37.478332,126.87599,37.478337,126.875933
21884653,도경+동관+수진 파일에 존재,삼육대 트랙(@y0_hee),삼육대 트랙(@y0_hee),,삼육대 트랙(@y0_hee),87.0,2604.0,0.75,-0.1,Nowon-gu,87.0,2604.0,0.75,-0.1,,,,,87.0,2613.0,0.7479,-0.1,37.641797,127.107493,37.641792,127.10752
21911266,동관 파일에만 존재,,[SSRC] 성수역 - 마가지노,,,,,,,,459.0,925.0,0.31,0.4,,,,,,,,,37.543248,127.05689,37.540652,127.055709
21911568,진숙 파일에만 존재,,,보라매후문~1km구간,,,,,,,,,,,3947.0,28946.0,-0.2,0.998,,,,,37.489297,126.915856,37.485102,126.906048
21911592,네 파일 모두 존재,신대방~보라매후문,신대방~보라매후문,신대방~보라매후문,신대방~보라매후문,3624.0,21244.0,0.93,0.3,Dongjak-gu,3624.0,21236.0,0.93,0.3,3624.0,21235.0,0.3,0.929,3624.0,21250.0,0.93,0.3,37.485133,126.906141,37.48908,126.915312
21920281,네 파일 모두 존재,진옥자전거캠프-관악산(연주암.연주대깔딱계단)(JOBC),진옥자전거캠프-관악산(연주암.연주대깔딱계단)(JOBC),진옥자전거캠프-관악산(연주암.연주대깔딱계단)(JOBC),진옥자전거캠프-관악산(연주암.연주대깔딱계단)(JOBC),2698.0,4969.0,0.25,26.1,Gwacheon-si,2698.0,4967.0,0.25,26.1,2698.0,4967.0,26.1,0.246,2699.0,4970.0,0.25,26.1,37.442973,126.964769,37.444952,126.964078
21949232,네 파일 모두 존재,진옥자전거캠프-수락산(덕능고개갈림길-수락산주봉)(JOBC),진옥자전거캠프-수락산(덕능고개갈림길-수락산주봉)(JOBC),진옥자전거캠프-수락산(덕능고개갈림길-수락산주봉)(JOBC),진옥자전거캠프-수락산(덕능고개갈림길-수락산주봉)(JOBC),1789.0,3965.0,0.75,16.0,Namyangju-si,1789.0,3965.0,0.75,16.0,1789.0,3965.0,16.0,0.745,1789.0,3965.0,0.7454,16.0,37.692572,127.084517,37.697705,127.081553
21967516,네 파일 모두 존재,서서울호수공원 몬드리안A,서서울호수공원 몬드리안A,서서울호수공원 몬드리안A,서서울호수공원 몬드리안A,1401.0,101589.0,0.93,-0.0,Yangcheon-gu,1401.0,101545.0,0.93,-0.0,,,-0.0,0.934,1401.0,101678.0,0.93,-0.0,37.527559,126.829863,37.527572,126.829829
21967535,도경+수진 파일에 존재,서서울호수공원 호수변,,,서서울호수공원 호수변,920.0,29379.0,0.66,0.0,Yangcheon-gu,,,,,,,,,921.0,29442.0,0.66,0.0,37.527963,126.829639,37.528002,126.829596
21967575,도경+진숙+수진 파일에 존재,서서울호수공원 몬드리안B,,서서울호수공원 몬드리안B,서서울호수공원 몬드리안B,1584.0,106239.0,0.1,-1.7,Yangcheon-gu,,,,,,,-1.7,0.101,1576.0,106282.0,0.1,-1.7,37.525854,126.831072,37.52661,126.831554
21993874,도경+동관+수진 파일에 존재,YNRA_Yeok Gok,YNRA_Yeok Gok,,YNRA_Yeok Gok,98.0,417.0,4.85,-0.2,Guro-gu,98.0,417.0,4.85,-0.2,,,,,98.0,418.0,4.85,-0.2,37.480236,126.819903,37.481646,126.819961
21993908,동관 파일에만 존재,,YNRA_Ansan Jarak,,,,,,,,55.0,80.0,7.56,-0.1,,,,,,,,,37.573293,126.954033,37.573329,126.954272
22050498,도경+동관+수진 파일에 존재,경복궁 반시계 방향,경복궁 반시계 방향,,경복궁 반시계 방향,3653.0,16127.0,2.61,-0.1,Jongno-gu,3650.0,16115.0,2.61,-0.1,,,,,3653.0,16132.0,2.61,-0.1,37.583327,126.979612,37.58334,126.979565
22116933,네 파일 모두 존재,TRB-청계산 깔딱고개 버티컬,TRB-청계산 깔딱고개 버티컬,TRB-청계산 깔딱고개 버티컬,TRB-청계산 깔딱고개 버티컬,2562.0,4774.0,1.02,19.6,Seocho-gu,2562.0,4774.0,1.02,19.6,2562.0,4774.0,19.6,1.022,2562.0,4775.0,1.02,19.6,37.434362,127.044608,37.42896,127.044531
22168502,도경+동관+수진 파일에 존재,Sangam TR-Autumn Course,Sangam TR-Autumn Course,,Sangam TR-Autumn Course,76.0,215.0,10.02,0.0,Mapo-gu,76.0,215.0,10.02,0.0,,,,,76.0,215.0,10.02,0.0,37.569516,126.898562,37.569988,126.898421
22231753,네 파일 모두 존재,진옥자전거캠프-불암산(상계동-불암산정상)(JOBC),진옥자전거캠프-불암산(상계동-불암산정상)(JOBC),진옥자전거캠프-불암산(상계동-불암산정상)(JOBC),진옥자전거캠프-불암산(상계동-불암산정상)(JOBC),207.0,381.0,1.72,23.3,Nowon-gu,207.0,382.0,1.72,23.3,207.0,382.0,23.3,1.719,207.0,381.0,1.7187,23.3,37.662223,127.079289,37.663661,127.095117
22303257,도경+동관+수진 파일에 존재,궁동저수지생태공원 서측,궁동저수지생태공원 서측,,궁동저수지생태공원 서측,15.0,64.0,0.41,0.0,Guro-gu,15.0,64.0,0.41,0.0,,,,,15.0,64.0,0.41,0.0,37.500834,126.828847,37.500868,126.828932
22303260,네 파일 모두 존재,궁동저수지생태공원 동측,궁동저수지생태공원 동측,궁동저수지생태공원 동측,궁동저수지생태공원 동측,38.0,252.0,0.3,0.0,Guro-gu,38.0,252.0,0.3,0.0,,,0.0,0.296,38.0,252.0,0.3,0.0,37.500743,126.829231,37.50079,126.82915
22335913,네 파일 모두 존재,TRB - 도봉산 버티컬,TRB - 도봉산 버티컬,TRB - 도봉산 버티컬,TRB - 도봉산 버티컬,160.0,270.0,1.1,10.6,Dobong-gu,160.0,270.0,1.1,10.6,160.0,270.0,10.6,1.101,160.0,270.0,1.1009,10.6,37.683422,127.010914,37.690365,127.008179
22350595,도경+수진 파일에 존재,진옥자전거캠프-불암산(천보사-헬기장)(JOBC),,,진옥자전거캠프-불암산(천보사-헬기장)(JOBC),15.0,25.0,0.64,29.4,Namyangju-si,,,,,,,,,15.0,25.0,0.6399,29.4,37.656182,127.095366,37.657712,127.091829
22365778,도경+동관+수진 파일에 존재,Jarakgil - road to gym,Jarakgil - road to gym,,Jarakgil - road to gym,1009.0,3288.0,1.02,7.1,Seodaemun-gu,1009.0,3287.0,1.02,7.1,,,,,1009.0,3290.0,1.02,7.1,37.579805,126.940906,37.573306,126.943953
22376905,진숙 파일에만 존재,,,진옥자전거캠프-불암산(당고개역깔딱고개구간)(JOBC),,,,,,,,,,,63.0,96.0,35.9,0.348,,,,,37.666318,127.084548,37.666189,127.088156
22403274,도경+수진 파일에 존재,Hangang to Seorae-mal,,,Hangang to Seorae-mal,1215.0,7145.0,1.97,0.2,Dongjak-gu,,,,,,,,,1215.0,7146.0,1.97,0.2,37.505535,126.979164,37.499894,126.99668
22462810,도경+동관+수진 파일에 존재,The ramp by the tunnel Nangok(ascent) 200m sprint by 마부작침,The ramp by the tunnel Nangok(ascent) 200m sprint by 마부작침,,The ramp by the tunnel Nangok(ascent) 200m sprint by 마부작침,92.0,283.0,0.2,10.5,Gwanak-gu,92.0,283.0,0.2,10.5,,,,,92.0,283.0,0.2,10.5,37.478013,126.918071,37.478167,126.919915
22506335,도경+동관+진숙 파일에 존재,진옥자전거캠프-서울둘레길(고덕역낙타등코스)(JOBC),진옥자전거캠프-서울둘레길(고덕역낙타등코스)(JOBC),진옥자전거캠프-서울둘레길(고덕역낙타등코스)(JOBC),,1282.0,2172.0,0.37,5.6,Gangdong-gu,1282.0,2172.0,0.37,5.6,1282.0,2171.0,5.6,0.366,,,,,37.554826,127.158492,37.552285,127.159278
22577968,네 파일 모두 존재,TRB - 대모산 GOGO,TRB - 대모산 GOGO,TRB - 대모산 GOGO,TRB - 대모산 GOGO,1607.0,4093.0,1.02,10.4,Gangnam-gu,1607.0,4092.0,1.02,10.4,,,10.4,1.023,1607.0,4093.0,1.02,10.4,37.476304,127.089101,37.474794,127.07927
22578666,진숙 파일에만 존재,,,TRB -대모 수서,,,,,,,,,,,,,-8.7,3.26,,,,,37.474826,127.078912,37.486352,127.102362
22631051,진숙 파일에만 존재,TRB - 불암산 버티컬,TRB - 불암산 버티컬,TRB - 불암산 버티컬,,2430.0,5791.0,0.41,34.8,Namyangju-si,2430.0,5791.0,0.41,34.8,2430.0,5791.0,34.8,0.405,,,,,37.661398,127.092928,37.663574,127.095232
22660585,네 파일 모두 존재,IrwonEcoPark Small Loop J.K,IrwonEcoPark Small Loop J.K,IrwonEcoPark Small Loop J.K,IrwonEcoPark Small Loop J.K,235.0,10603.0,0.53,0.5,Gangnam-gu,235.0,10603.0,0.53,0.5,,,0.5,0.531,235.0,10603.0,0.53,0.5,37.494712,127.086935,37.49469,127.08694
22661022,동관 파일에만 존재,,TRB - 고구려정 다운힐,,,,,,,,4808.0,14634.0,0.71,-8.8,,,,,,,,,37.565318,127.102413,37.559674,127.101517
22667788,진숙 파일에만 존재,,,진옥자전거캠프-암사선사초등학교-언덕구간(JOBC),,,,,,,,,,,103.0,583.0,0.9,2.111,,,,,37.556197,127.12964,37.559135,127.143481
22762067,도경+동관+수진 파일에 존재,IrwonMaruPark Big Loop J.K,IrwonMaruPark Big Loop J.K,,IrwonMaruPark Big Loop J.K,165.0,3718.0,0.91,0.0,Gangnam-gu,165.0,3718.0,0.91,0.0,,,,,165.0,3718.0,0.91,0.0,37.495542,127.081841,37.495548,127.08185
22797855,네 파일 모두 존재,진옥자전거캠프-서울둘레길3구간(강일깔딱고개구간)(JOBC),진옥자전거캠프-서울둘레길3구간(강일깔딱고개구간)(JOBC),진옥자전거캠프-서울둘레길3구간(강일깔딱고개구간)(JOBC),진옥자전거캠프-서울둘레길3구간(강일깔딱고개구간)(JOBC),426.0,844.0,0.36,8.6,Gangdong-gu,426.0,843.0,0.36,8.6,426.0,843.0,8.6,0.363,426.0,844.0,0.36,8.6,37.562857,127.154989,37.563791,127.15147
22797924,네 파일 모두 존재,진옥자전거캠프-서울둘레길3구간(고덕산)(JOBC),진옥자전거캠프-서울둘레길3구간(고덕산)(JOBC),진옥자전거캠프-서울둘레길3구간(고덕산)(JOBC),진옥자전거캠프-서울둘레길3구간(고덕산)(JOBC),443.0,857.0,0.18,16.1,Gangdong-gu,443.0,856.0,0.18,16.1,443.0,856.0,16.1,0.184,443.0,857.0,0.18,16.1,37.564125,127.148548,37.563601,127.14675
22845852,동관 파일에만 존재,,도봉산 신선대 ~ 도봉탐방지원센터,,,,,,,,635.0,995.0,2.91,-22.0,,,,,,,,,37.698727,127.015104,37.68613,127.036158
22879588,진숙 파일에만 존재,,,이말산 (구파발-하나고),,,,,,,,,,,798.0,1833.0,1.1,2.115,,,,,37.636271,126.919184,37.642496,126.938169
22955618,진숙 파일에만 존재,,,TRB-강북 천호대교 잠실철교 구간 측정교,,,,,,,,,,,,,0.4,1.606,,,,,37.543874,127.107878,37.5334,127.095572
22955868,도경+수진 파일에 존재,TRB - 성내천 올림픽대교남단,,,TRB - 성내천 올림픽대교남단,14450.0,69648.0,1.02,-0.3,Songpa-gu,,,,,,,,,14451.0,69661.0,1.02,-0.3,37.524916,127.102456,37.532175,127.108826
23003773,네 파일 모두 존재,강서철인클럽 근전환 코스,강서철인클럽 근전환 코스,강서철인클럽 근전환 코스,강서철인클럽 근전환 코스,19.0,129.0,1.34,-0.5,Gangseo-gu,19.0,129.0,1.34,-0.5,,,-0.5,1.335,19.0,129.0,1.34,-0.5,37.546542,126.824119,37.546612,126.824141
23003952,동관+진숙 파일에 존재,,올림픽대교(남단) -> 천호대교(남단),올림픽대교(남단) -> 천호대교(남단),,,,,,,12872.0,63068.0,1.52,0.0,,,0.0,1.517,,,,,37.530151,127.107904,37.541848,127.116207
23104843,도경+수진 파일에 존재,마곡중앙광장(CCW#2) by JWSWdaddy,,,마곡중앙광장(CCW#2) by JWSWdaddy,29.0,150.0,0.3,0.1,Gangseo-gu,,,,,,,,,29.0,150.0,0.3,0.1,37.564486,126.826092,37.564491,126.826097
23159259,도경+동관+수진 파일에 존재,성내천 2.7km,성내천 2.7km,,성내천 2.7km,156.0,378.0,2.75,0.0,Songpa-gu,155.0,377.0,2.75,0.0,,,,,156.0,378.0,2.75,0.0,37.49924,127.143259,37.499304,127.143264
23256874,도경+수진 파일에 존재,휴먼링 북-남(반시계) ,,,휴먼링 북-남(반시계) ,1597.0,26097.0,1.52,0.1,Jangji-dong,,,,,,,,,1597.0,26101.0,1.52,0.1,37.481822,127.140172,37.468803,127.137242
23256991,동관+진숙 파일에 존재,,휴먼링 서-동(시계방향),휴먼링 서-동(시계방향),,,,,,,2063.0,48938.0,0.64,0.5,,,0.5,0.641,,,,,37.481981,127.140288,37.481862,127.147238
23256995,네 파일 모두 존재,휴먼링 북-남(시계방향),휴먼링 북-남(시계방향),휴먼링 북-남(시계방향),휴먼링 북-남(시계방향),1563.0,32405.0,1.45,0.6,Songpa-gu,1563.0,32405.0,1.45,0.6,,,0.6,1.449,1562.0,32431.0,1.45,0.6,37.481834,127.147366,37.469338,127.145626
23331671,도경+동관+수진 파일에 존재,Up from the front,Up from the front,,Up from the front,666.0,2072.0,0.26,13.6,Seocho-gu,666.0,2071.0,0.26,13.6,,,,,666.0,2072.0,0.26,13.6,37.492879,127.001339,37.491447,126.999566
