segment_id,이름_도경,이용자수_도경,누적기록_도경,거리km_도경,경사_도경,도시_도경,이름_동관,이용자수_동관,누적기록_동관,거리km_동관,경사_동관,이름_진숙,이용자수_진숙,누적기록_진숙,경사_진숙,거리km_진숙,출처,시작_위도,시작_경도,끝_위도,끝_경도
23104843,마곡중앙광장(CCW#2) by JWSWdaddy,29.0,150.0,0.3,0.1,Gangseo-gu,,,,,,,,,,,도경 파일에만 존재,37.564486,126.826092,37.564491,126.826097
23159259,성내천 2.7km,156.0,378.0,2.75,0.0,Songpa-gu,성내천 2.7km,155.0,377.0,2.75,0.0,,,,,,도경+동관 파일에 존재,37.49924,127.143259,37.499304,127.143264
23169226,,,,,,,관모산-상아산 Holic,203.0,404.0,0.43,1.7,,,,,,동관 파일에만 존재,37.45543,126.762516,37.454259,126.765535
23169249,상아산-김재로묘 입구 Holic,31.0,62.0,1.38,-7.5,Namdong-gu,,,,,,,,,,,도경 파일에만 존재,37.454259,126.765535,37.447715,126.765844
23218738,,,,,,,진옥자전거캠프-청계산(옛골등산로입구-이수봉-옛골)(JOBC),12.0,12.0,6.57,0.2,,,,,,동관 파일에만 존재,37.426162,127.073244,37.426202,127.072863
23218906,,,,,,,진옥자전거캠프-청계산(옛골등산로입구-쉼터)(JOBC),177.0,230.0,0.93,18.3,,,,,,동관 파일에만 존재,37.42621,127.073293,37.420265,127.068414
23256874,휴먼링 북-남(반시계) ,1597.0,26097.0,1.52,0.1,Jangji-dong,,,,,,,,,,,도경 파일에만 존재,37.481822,127.140172,37.468803,127.137242
23256991,,,,,,,휴먼링 서-동(시계방향),2063.0,48938.0,0.64,0.5,휴먼링 서-동(시계방향),,,0.5,0.641,동관+진숙 파일에 존재,37.481981,127.140288,37.481862,127.147238
23256995,휴먼링 북-남(시계방향),1563.0,32405.0,1.45,0.6,Songpa-gu,휴먼링 북-남(시계방향),1563.0,32405.0,1.45,0.6,휴먼링 북-남(시계방향),,,0.6,1.449,세 파일 모두 존재,37.481834,127.147366,37.469338,127.145626
23301778,,,,,,,20 Km Gwamyeong Athletics Track,235.0,1122.0,20.01,0.0,,,,,,동관 파일에만 존재,37.461884,126.871284,37.462646,126.871704
23331671,Up from the front,666.0,2072.0,0.26,13.6,Seocho-gu,Up from the front,666.0,2071.0,0.26,13.6,,,,,,도경+동관 파일에 존재,37.492879,127.001339,37.491447,126.999566
23331982,시그마 코스 by TerranGosu,166.0,470.0,7.81,0.0,Namyangju-si,시그마 코스 by TerranGosu,166.0,469.0,7.81,0.0,,,,,,도경+동관 파일에 존재,37.602465,127.150618,37.602438,127.15044
23344131,New hill out back,300.0,1162.0,0.41,10.5,Seocho-gu,New hill out back,300.0,1162.0,0.41,10.5,,,,,,도경+동관 파일에 존재,37.488341,127.000667,37.491574,127.000101
23361191,,,,,,,삼청공원-숙정문통제소,1092.0,1424.0,1.05,11.8,,,,,,동관 파일에만 존재,37.589919,126.982397,37.594493,126.983721
23396432,인라인 1lap,1305.0,11388.0,0.31,0.0,Nowon-gu,인라인 1lap,1305.0,11384.0,0.31,0.0,인라인 1lap,1305.0,11384.0,0.0,0.312,세 파일 모두 존재,37.644125,127.055908,37.644088,127.055861
23396444,인라인 20lap,24.0,90.0,6.27,0.0,Nowon-gu,,,,,,,,,,,도경 파일에만 존재,37.644125,127.055908,37.6441,127.055858
23699757,,,,,,,,,,,,중랑천 장미공원~한천교,,,0.0,2.017,진숙 파일에만 존재,37.606544,127.072406,37.624342,127.070134
23720866,,,,,,,응봉공원 내부 트랙,671.0,42039.0,0.29,0.4,응봉공원 내부 트랙,,,0.4,0.293,동관+진숙 파일에 존재,37.557379,127.022569,37.55733,127.022614
23738864,진옥자전거캠프-용마봉(용마봉정상구간)(JOBC),2787.0,8837.0,0.21,20.8,Gwangjin-gu,,,,,,,,,,,도경 파일에만 존재,37.571863,127.097716,37.571021,127.095812
23927113,TRB - 오금공원,18.0,331.0,0.26,-3.4,Songpa-gu,,,,,,TRB - 오금공원,,,-3.4,0.256,도경+진숙 파일에 존재,37.503239,127.132623,37.504304,127.133074
23927990,휴먼링 4.3km(위례수변공원 분수대),502.0,6502.0,4.35,0.0,Seongnam-si,휴먼링 4.3km(위례수변공원 분수대),502.0,6502.0,4.35,0.0,,,,,,도경+동관 파일에 존재,37.469846,127.142855,37.469878,127.142857
24035051,TRB - 남한산성 계단 지옥 서문 전망대,181.0,433.0,1.01,27.7,Hanam-si,TRB - 남한산성 계단 지옥 서문 전망대,181.0,433.0,1.01,27.7,,,,,,도경+동관 파일에 존재,37.487236,127.168681,37.48508,127.17587
24094494,Dalle scale al 1bivio,1065.0,4269.0,0.7,-5.0,Mapo-gu,,,,,,,,,,,도경 파일에만 존재,37.568444,126.888367,37.570269,126.881479
24094576,Dopo 1bv ponte al lago,17.0,16.0,0.48,-1.1,Mapo-gu,,,,,,,,,,,도경 파일에만 존재,37.561794,126.896505,37.562894,126.896298
24094687,,,,,,,,,,,,Dal ponte al campo calcio,14066.0,70503.0,-0.9,1.15,진숙 파일에만 존재,37.566467,126.891518,37.573963,126.883433
24141599,TRB - 쌍바위 약수터 출발,99.0,278.0,0.44,25.7,Hanam-si,TRB - 쌍바위 약수터 출발,99.0,278.0,0.44,25.7,,,,,,도경+동관 파일에 존재,37.490316,127.16444,37.489218,127.167831
24223970,경의선 숲길 공덕역 구간,683.0,4663.0,1.47,0.2,Mapo-gu,경의선 숲길 공덕역 구간,683.0,4662.0,1.47,0.2,,,,,,도경+동관 파일에 존재,37.544214,126.948507,37.54407,126.948329
24264946,TRB - 인왕산 편의점 대공,6909.0,16599.0,0.48,20.4,Jongno-gu,TRB - 인왕산 편의점 대공,6904.0,16591.0,0.48,20.4,TRB - 인왕산 편의점 대공,6903.0,16590.0,20.4,0.483,세 파일 모두 존재,37.57832,126.961895,37.580821,126.958076
24298006,,,,,,,진옥자전거캠프-청계산(쉼터1-쉼터2)(JOBC),266.0,398.0,1.06,12.5,,,,,,동관 파일에만 존재,37.420232,127.068386,37.414446,127.060109
24298021,,,,,,,진옥자전거캠프-청계산(쉼터1-쉼터3)(JOBC),263.0,383.0,1.59,11.7,,,,,,동관 파일에만 존재,37.420022,127.068181,37.41327,127.054358
24298029,,,,,,,진옥자전거캠프-청계산(쉼터2-쉼터3)(JOBC),271.0,385.0,1.02,11.3,,,,,,동관 파일에만 존재,37.415892,127.06415,37.413304,127.05402
24298355,중랑천 뚝방길 (장안교 방향),347.0,3485.0,1.23,-0.3,Jungnang-gu,,,,,,,,,,,도경 파일에만 존재,37.591126,127.071843,37.581546,127.078385
24298469,중랑천 뚝방길 (중랑교 방향),467.0,3650.0,1.2,0.3,Jungnang-gu,,,,,,,,,,,도경 파일에만 존재,37.581609,127.078355,37.590928,127.071807
24299005,,,,,,,북한산 구기탐방지원센터 ~ 사모바위,31.0,38.0,2.11,16.8,북한산 구기탐방지원센터 ~ 사모바위,,,16.8,2.115,동관+진숙 파일에 존재,37.61642,126.961613,37.628091,126.959208
24299082,북한산 대남문 ~ 대동문,727.0,1110.0,1.72,-6.6,Jongno-gu,,,,,,,,,,,도경 파일에만 존재,37.63201,126.974451,37.640395,126.986024
24313669,낙산공원 정상~한성대입구역 근처 계단,2715.0,5142.0,1.11,-6.8,Jongno-gu,,,,,,,,,,,도경 파일에만 존재,37.580205,127.008769,37.587639,127.004357
24352102,메타세쿼이아길 왕복,1284.0,3084.0,1.74,-0.0,Mapo-gu,,,,,,,,,,,도경 파일에만 존재,37.562945,126.887516,37.562937,126.887556
24352367,,,,,,,,,,,,메타세쿼이아길 편도 서>동,12421.0,74098.0,0.6,0.84,진숙 파일에만 존재,37.567329,126.879679,37.562936,126.887401
24397233,TRB -  이성산 버티칼,11.0,18.0,0.45,24.8,Hanam-si,,,,,,,,,,,도경 파일에만 존재,37.52865,127.178726,37.527907,127.182362
24436808,이노스타_두물머리동,483.0,4566.0,1.89,-0.4,Namyangju-si,,,,,,,,,,,도경 파일에만 존재,37.668183,127.133563,37.653038,127.128243
24436832,,,,,,,용암천8교동_남종점동,350.0,2105.0,2.73,-0.1,,,,,,동관 파일에만 존재,37.666561,127.131032,37.643751,127.129282
24450401,TRB - 토평교 다산순환로,1025.0,6368.0,3.06,0.1,Guri-si,,,,,,,,,,,도경 파일에만 존재,37.593774,127.164836,37.613549,127.148362
24483570,율현공원 cc,141.0,3421.0,1.23,0.0,Gangnam-gu,율현공원 cc,141.0,3414.0,1.23,0.0,율현공원 cc,,,0.0,1.228,세 파일 모두 존재,37.474246,127.116723,37.47423,127.116736
24680117,어린이대공원한바퀴,2437.0,31403.0,2.24,0.1,Gwangjin-gu,어린이대공원한바퀴,2436.0,31370.0,2.24,0.1,어린이대공원한바퀴,,,0.1,2.242,세 파일 모두 존재,37.550639,127.083514,37.550009,127.084568
24722085,꽃시장 영동3교 시민의숲,58.0,255.0,4.9,-0.2,Seocho-gu,,,,,,꽃시장 영동3교 시민의숲,,,-0.2,4.901,도경+진숙 파일에 존재,37.467322,127.038484,37.471121,127.038034
24772791,TRB - 북한산 기자능선 버티컬,230.0,324.0,0.58,29.5,Eunpyeong-gu,TRB - 북한산 기자능선 버티컬,230.0,324.0,0.58,29.5,,,,,,도경+동관 파일에 존재,37.631974,126.941645,37.628701,126.944563
24785319,서울숲마라톤클럽 4-4코스(0.41km),1106.0,3431.0,0.42,-3.8,Seongdong-gu,서울숲마라톤클럽 4-4코스(0.41km),1105.0,3428.0,0.42,-3.8,,,,,,도경+동관 파일에 존재,37.542742,127.035064,37.542736,127.035047
25027753,,,,,,,[런]갈현삼거리-벌말로 업힐,378.0,811.0,0.49,2.7,,,,,,동관 파일에만 존재,37.417649,126.986674,37.414465,126.982856
25027773,,,,,,,[런]수자원공사-벌말로,284.0,570.0,1.59,0.5,,,,,,동관 파일에만 존재,37.423841,126.98899,37.411917,126.980584
25027804,,,,,,,[런]부대앞-수자원공사,208.0,517.0,1.57,-0.5,,,,,,동관 파일에만 존재,37.411965,126.980591,37.423794,126.988948
25031972,진옥자전거캠프-소래산(쉼터-소래산)(JOBC),71.0,135.0,1.17,15.4,Namdong-gu,,,,,,,,,,,도경 파일에만 존재,37.447265,126.768405,37.451839,126.77857
25032012,진옥자전거캠프-소래산(쉼터-800계단입구)(JOBC),24.0,29.0,0.82,0.4,Namdong-gu,,,,,,,,,,,도경 파일에만 존재,37.447366,126.768339,37.45045,126.773846
25184475,TRB-거여공원 한바퀴,93.0,3658.0,0.39,0.0,Songpa-gu,TRB-거여공원 한바퀴,93.0,3658.0,0.39,0.0,TRB-거여공원 한바퀴,,,0.0,0.389,세 파일 모두 존재,37.497293,127.141453,37.497276,127.141435
25185584,,,,,,,새물공원 저수지(반시계방향) 한바퀴,324.0,17894.0,0.62,0.0,,,,,,동관 파일에만 존재,37.41536,126.888983,37.415375,126.88898
25186042,영동2교와 영동1교 사이,1022.0,6532.0,2.07,0.0,Gangnam-gu,영동2교와 영동1교 사이,1022.0,6530.0,2.07,0.0,영동2교와 영동1교 사이,,,0.0,2.072,세 파일 모두 존재,37.481263,127.046433,37.47776,127.041951
25392937,진옥자전거캠프-망우산(망우산등산로구간)(JOBC),354.0,1218.0,0.7,11.2,Guri-si,진옥자전거캠프-망우산(망우산등산로구간)(JOBC),354.0,1218.0,0.7,11.2,,,,,,도경+동관 파일에 존재,37.595019,127.119943,37.593086,127.113205
25403563,,,,,,,,,,,,진옥자전거캠프-아차산(생태공원구간)(JOBC),,,11.4,0.751,진숙 파일에만 존재,37.552663,127.099815,37.557838,127.103758
25403737,,,,,,,,,,,,진옥자전거캠프-아차산(전망대-용마헬기장)(JOBC),2791.0,8257.0,3.4,1.265,진숙 파일에만 존재,37.563463,127.101889,37.572889,127.101237
25458678,진옥자전거캠프-관악산(관음사갈림길-연주대-관음사갈림길)(JOBC),127.0,283.0,6.19,-0.1,Gwanak-gu,,,,,,,,,,,도경 파일에만 존재,37.464636,126.97426,37.464705,126.974095
25458744,,,,,,,진옥자전거캠프-관악산(낙성대구간)(JOBC),1819.0,3797.0,1.49,11.4,,,,,,동관 파일에만 존재,37.460297,126.96949,37.449333,126.96975
25459450,A lovely trail,86.0,568.0,0.66,-5.3,Dongjak-gu,,,,,,,,,,,도경 파일에만 존재,37.49374,126.948612,37.499023,126.948156
25544892,TRB - 남2문 장미광장,3131.0,17839.0,0.46,-0.6,Songpa-gu,TRB - 남2문 장미광장,3140.0,17826.0,0.46,-0.6,,,,,,도경+동관 파일에 존재,37.514151,127.123046,37.512285,127.127654
25544893,TRB - 나홀로나무 업힐 구간,3489.0,34790.0,0.44,5.9,Songpa-gu,TRB - 나홀로나무 업힐 구간,3489.0,34790.0,0.44,5.9,,,,,,도경+동관 파일에 존재,37.523018,127.122125,37.522563,127.118784
25565593,철산대교_금천교,667.0,2459.0,1.44,0.0,Gwangmyeong-si,,,,,,,,,,,도경 파일에만 존재,37.474603,126.876612,37.465546,126.885709
25604141,하늘공원+노을공원 둘레 1바퀴,5158.0,31122.0,5.88,0.0,Mapo-gu,하늘공원+노을공원 둘레 1바퀴,5158.0,31119.0,5.88,0.0,하늘공원+노을공원 둘레 1바퀴,5157.0,31117.0,0.0,5.881,세 파일 모두 존재,37.566041,126.891248,37.566031,126.8912
25680364,Über die Brücke,19516.0,105288.0,0.2,0.0,Seongdong-gu,Über die Brücke,19508.0,105247.0,0.2,0.0,Über die Brücke,,,0.0,0.198,세 파일 모두 존재,37.545833,127.03008,37.544677,127.031677
25745281,,,,,,,안합-신정교 반시계,18.0,47.0,9.91,0.0,,,,,,동관 파일에만 존재,37.55386,126.877883,37.553876,126.877881
25798261,,,,,,,TRB산러너_동작충효길_7코스_내리막,100.0,235.0,1.87,3.0,,,,,,동관 파일에만 존재,37.480493,126.964459,37.494653,126.96288
25824234,진옥자전거캠프-망우산(동화천-계단입구)(JOBC),372.0,889.0,0.9,0.0,Guri-si,진옥자전거캠프-망우산(동화천-계단입구)(JOBC),373.0,889.0,0.9,0.0,진옥자전거캠프-망우산(동화천-계단입구)(JOBC),373.0,889.0,0.0,0.9,세 파일 모두 존재,37.581673,127.110174,37.578937,127.103242
25824336,진옥자전거캠프-망우산(시루봉-동화천)(JOBC),211.0,422.0,1.3,3.1,Guri-si,,,,,,,,,,,도경 파일에만 존재,37.580944,127.11403,37.578951,127.10328
25835548,,,,,,,서독산 → 가학산,44.0,85.0,1.1,0.5,,,,,,동관 파일에만 존재,37.422561,126.872055,37.427886,126.867364
25835560,가학산 → 구름산,92.0,248.0,2.12,0.5,Gwangmyeong-si,,,,,,,,,,,도경 파일에만 존재,37.42801,126.867419,37.440442,126.866254
25835569,구름산 → 가학산,195.0,317.0,2.16,-0.5,Gwangmyeong-si,,,,,,,,,,,도경 파일에만 존재,37.440427,126.86627,37.428005,126.867395
25835577,,,,,,,가학산 → 서독산,102.0,137.0,1.14,-0.5,,,,,,동관 파일에만 존재,37.427902,126.867383,37.42262,126.872033
25835690,무너미고개 → 학바위능선 → 소머리바위,246.0,321.0,1.74,18.6,Gwanak-gu,무너미고개 → 학바위능선 → 소머리바위,246.0,321.0,1.74,18.6,무너미고개 → 학바위능선 → 소머리바위,246.0,321.0,18.6,1.736,세 파일 모두 존재,37.439055,126.947938,37.440937,126.963391
25882455,,,,,,,우이천 근화교(덕성여대 앞) ~ 우이교,1252.0,14131.0,2.05,-0.5,,,,,,동관 파일에만 존재,37.65154,127.014481,37.642634,127.030883
25882506,,,,,,,우이천 우이교 ~ 근화교(덕성여대 앞),1149.0,12012.0,1.99,0.6,,,,,,동관 파일에만 존재,37.642901,127.031218,37.651559,127.014767
25894264,진옥자전거캠프-북한산(대남문.원효봉갈림길-백운대-대남문.원효봉갈림길)(JOBC),505.0,674.0,3.36,-0.0,Goyang-si,진옥자전거캠프-북한산(대남문.원효봉갈림길-백운대-대남문.원효봉갈림길)(JOBC),505.0,674.0,3.36,-0.0,,,,,,도경+동관 파일에 존재,37.652486,126.962761,37.65237,126.962731
25913060,진옥자전거캠프-북한산(쉼터2-쉼터4)(JOBC),2148.0,3867.0,0.59,21.5,Goyang-si,,,,,,,,,,,도경 파일에만 존재,37.654468,126.967539,37.655937,126.972999
25921927,TRB화랑 - 수어장대 업힐,36.0,123.0,0.79,24.1,Hanam-si,TRB화랑 - 수어장대 업힐,36.0,123.0,0.79,24.1,,,,,,도경+동관 파일에 존재,37.480243,127.168461,37.478803,127.173837
25926063,진옥자전거캠프-용마산(아치울마을-쉼터)(JOBC),89.0,215.0,0.46,9.5,Guri-si,,,,,,,,,,,도경 파일에만 존재,37.576509,127.111931,37.577252,127.10721
25933753,TRB 화랑- 오금공원 버티컬3,19.0,148.0,0.22,-0.3,Ogeum-dong,,,,,,TRB 화랑- 오금공원 버티컬3,,,-0.3,0.22,도경+진숙 파일에 존재,37.499891,127.13376,37.499933,127.133728
25933837,진옥자전거캠프-북한산(영봉갈림길-백운봉암문)(JOBC),2462.0,4257.0,1.03,22.3,Gangbuk-gu,,,,,,,,,,,도경 파일에만 존재,37.662258,126.986846,37.657765,126.979568
25944989,신내 옹기공원 1바퀴,149.0,5408.0,0.41,0.0,Jungnang-gu,신내 옹기공원 1바퀴,149.0,5408.0,0.41,0.0,신내 옹기공원 1바퀴,149.0,5408.0,0.0,0.414,세 파일 모두 존재,37.614922,127.088812,37.614861,127.088769
25967626,,,,,,,경의선공원:밤가시마을-일산지하차도,879.0,10789.0,1.98,-0.2,,,,,,동관 파일에만 존재,37.677744,126.779001,37.686673,126.761027
25978632,,,,,,,염불암업힐,92.0,312.0,1.19,15.9,,,,,,동관 파일에만 존재,37.419168,126.932482,37.428703,126.933878
26001607,진옥자전거캠프-북한산(쉼터2-하루재)(JOB,2516.0,4206.0,0.35,33.1,Gangbuk-gu,진옥자전거캠프-북한산(쉼터2-하루재)(JOB,2516.0,4208.0,0.35,33.1,,,,,,도경+동관 파일에 존재,37.659854,126.989239,37.662256,126.986972
26023025,진옥자전거캠프-도봉산(자운봉-신성봉)(JOBC),956.0,1368.0,1.12,31.4,Dobong-gu,,,,,,,,,,,도경 파일에만 존재,37.692062,127.02365,37.6968,127.016426
26024415,부종운 half,196.0,387.0,21.61,0.0,Bucheon,부종운 half,196.0,387.0,21.61,0.0,,,,,,도경+동관 파일에 존재,37.501779,126.798086,37.502893,126.800284
26025421,어대트랙 5k By 대공원King,392.0,2951.0,5.03,0.1,Gwangjin-gu,어대트랙 5k By 대공원King,392.0,2950.0,5.03,0.1,어대트랙 5k By 대공원King,,,0.1,5.03,세 파일 모두 존재,37.5473,127.08426,37.547714,127.083992
26032053,UTKC_관악산왕복버티컬레이스,21.0,36.0,14.48,0.2,Gwanak-gu,UTKC_관악산왕복버티컬레이스,21.0,36.0,14.48,0.2,UTKC_관악산왕복버티컬레이스,,,0.2,14.479,세 파일 모두 존재,37.470349,126.977344,37.47015,126.977178
26071372,관악산생태공원 런-업힐 [kwssite],35.0,176.0,0.34,13.2,Gwanak-gu,,,,,,관악산생태공원 런-업힐 [kwssite],35.0,176.0,13.2,0.338,도경+진숙 파일에 존재,37.46937,126.911478,37.467198,126.913313
26075586,장지천(토끼굴-탄천),1784.0,16325.0,1.7,-1.3,Songpa-gu,장지천(토끼굴-탄천),1784.0,16310.0,1.7,-1.3,,,,,,도경+동관 파일에 존재,37.479789,127.134413,37.477632,127.11785
26075642,탄천(장지천-창곡천) ,6515.0,33334.0,1.01,0.5,Songpa-gu,,,,,,,,,,,도경 파일에만 존재,37.477675,127.117753,37.46984,127.122854
26075850,,,,,,,탄천(장지천-광평교),7890.0,39690.0,1.47,-0.5,탄천(장지천-광평교),,,-0.5,1.471,동관+진숙 파일에 존재,37.477824,127.117594,37.488925,127.109018
26151400,TRB산러너_남부순환도로_관악산둘레길_오르막,302.0,2078.0,0.47,0.0,Gwanak-gu,TRB산러너_남부순환도로_관악산둘레길_오르막,302.0,2078.0,0.47,0.0,TRB산러너_남부순환도로_관악산둘레길_오르막,,,0.0,0.469,세 파일 모두 존재,37.474883,126.970974,37.471027,126.97056
26182386,,,,,,,Bonghwasan Counterclockwise,20.0,90.0,3.92,0.0,,,,,,동관 파일에만 존재,37.605419,127.088133,37.605432,127.088113
26193686,,,,,,,진옥자전거캠프-북한산(북문갈림길-백운대-보리사)(JOBC),560.0,757.0,3.68,-2.8,,,,,,동관 파일에만 존재,37.654521,126.967609,37.652597,126.962746
26205072,진옥자전거캠프-북한산(염초봉갈림길-백운대-보리사)(JOBC),575.0,763.0,3.14,-6.6,Goyang-si,,,,,,,,,,,도경 파일에만 존재,37.655855,126.97259,37.652625,126.962736
26232725,,,,,,,진옥자전거캠프-북한산(해골바위-숨은벽-백운대)(JOBC),349.0,409.0,1.89,25.7,,,,,,동관 파일에만 존재,37.667605,126.97065,37.658696,126.978206
26315984,진옥자전거캠프-북한산(백운산장-백운대)(JOBC),2002.0,2921.0,0.65,38.0,Goyang-si,,,,,,,,,,,도경 파일에만 존재,37.658876,126.983114,37.658626,126.977974
26381167,진옥자전거캠프-북한산우이령길(고현탐방로-석굴암)(JOBC),76.0,82.0,2.81,6.7,Yangju-si,진옥자전거캠프-북한산우이령길(고현탐방로-석굴암)(JOBC),76.0,82.0,2.81,6.7,,,,,,도경+동관 파일에 존재,37.699236,126.975369,37.694944,126.994192
26381297,진옥자전거캠프-북한산우이령길(석굴암구간)(JOBC),199.0,219.0,0.68,11.6,Yangju-si,진옥자전거캠프-북한산우이령길(석굴암구간)(JOBC),199.0,219.0,0.68,11.6,,,,,,도경+동관 파일에 존재,37.689865,126.992324,37.694933,126.994176
26381365,진옥자전거캠프-북한산우이령길(우이탐방로-우이령)(JOBC),1397.0,3247.0,1.12,11.3,Gangbuk-gu,진옥자전거캠프-북한산우이령길(우이탐방로-우이령)(JOBC),1397.0,3247.0,1.12,11.3,진옥자전거캠프-북한산우이령길(우이탐방로-우이령)(JOBC),1397.0,3246.0,11.3,1.117,세 파일 모두 존재,37.677923,127.003481,37.683687,126.997577
26423646,,,,,,,진옥자전거캠프-북한산우이령길(우이령-석굴암-석굴암삼거리)(JOBC),94.0,102.0,2.36,-3.7,,,,,,동관 파일에만 존재,37.684003,126.997423,37.689843,126.992336
